"hotel name","review title","review body","review date",contributions,"helpful vote","user name","user location",rating
"Courtyard by Marriott Philadelphia Airport","Amazing hotel","This hotel has a great location. EVERY single person was extremely kind and helpful! Our rooms were EXCELLENT with a super comfy bed! Just fabulous. They stored our luggage at the front desk so we could take the train downtown and then popped over to...","July 8, 2014",38,15,"Kathy G","Phoenix, Arizona",50
"Courtyard by Marriott Philadelphia Airport","Always good staying in Philly","Always a good staying here in Courtyard.
It's calm, clean and everything easy-to-do.
5' from airport ... if you must work or relax, it's the best choice....
The Bistro is good for dinner (great Cesar Salad!) and for breakfasst...try Morning Scrumble!","July 8, 2014",343,86,"Marco C","Casale Monferrato, Italy",40
"Courtyard by Marriott Philadelphia Airport","Short Trip, Solid Result","I traveled to Philadelphia for the NHL Draft and this hotel was very close to the stadium complex and was very affordable for the time and the chain. While it was a little difficult to get into because of some road work, it was pretty...","June 30, 2014",40,7,"Scott W","Grand Forks, North Dakota",40
"Courtyard by Marriott Philadelphia Airport","Clean, comfortable, friendly!","Everyone there was wonderful! Especially Jessica at the front desk who saved me with some TUMS when the Market was sold out of them. Hotel was beautiful, clean and very close to the Sports arenas. Easy on / off access to 95, very convenient!","June 30, 2014",43,30,KrystaSch,"Washington DC, District of Columbia",50
"Courtyard by Marriott Philadelphia Airport","Comfortable Hotel","A nice comfortable stay. Great pool and nice relaxing courtyard. No complimentary continental breakfast although coffee was available in the room. Nice lobby and friendly front desk agents. Very close to many stores and restaurants.","June 24, 2014",5,1,"Jennifer W","Westtown, New York",40
"Courtyard by Marriott Philadelphia Airport","Business Stay","2 weeks ago I spent 4 nights this week 3 more.  I will start by saying the hotel is above average and the food at the bistro is very good.  Overall service needs attention.  The people are friendly however they are to busy out back...","June 21, 2014",22,10,BABernier,"Richmond, Virginia",30
"Courtyard by Marriott Philadelphia Airport","Convenient to Airport","Attached to the airport, you can just go from the 2nd floor into the airport.  Vibrant bar scene.  Across the street from Avis.  Expensive breakfast ($17) for basic bacon and eggs.  Shop has Starbucks coffee - a plus.  There is no pool or spa.  Small...","June 17, 2014",84,39,onustack,"Lynnwood, Washington",40
"Courtyard by Marriott Philadelphia Airport","Good location, easy access, good experience","Even though i left my room at noon, by my return at 4pm the room had not been cleaned and the do not disturb sign was NOT on the door as there was not one in my room.  Other than that, the stay was uneventful....","June 2, 2014",50,153,jimtexas,"Dallas, Texas",40
"Courtyard by Marriott Philadelphia Airport","Very clean, quiet and convenient to Philly Airport","If you need a place close to the Philly airport, we recommend this Courtyard location. They run shuttles frequently and you are within walking distance of a Ruby Tuesday's for a quick bite. Room was very clean and the staff very friendly and helpful. Even...","June 1, 2014",168,79,DogLovers1930,"Boca Raton, Florida",40
"Courtyard by Marriott Philadelphia Airport","Nice rooms but the service needs improving","We had taken a trip to New Jersey and were driving through Philadelphia when we got caught in a snow-storm, so we decided to check into the Courtyard to wait out the storm.  The hotel is located next to the airport and the rooms are...","May 30, 2014",528,176,0504Traveller,"Kenner, Louisiana",40
"Courtyard by Marriott Philadelphia Airport","Great place, very close to airport","I've stayed here twice on business. The hotel is clean, the staff is friendly, and the distance to the airport is only about one mile. They offer a very convenient parking option while you fly. If you don't like crowded airport shuttles, a cab ride...","May 28, 2014",86,50,"Jennifer R","Pittston, Pennsylvania",40
"Courtyard by Marriott Philadelphia Airport","convenient airport shuttle, decent hotel","Stayed here night before a flight.  We felt the car was safe on their lot and used the airport shuttle.  It was a nice hotel.  We didn't eat here.  Friendly staff.  We left for airport too early to eat the breakfast.  I'd stay here again.","May 28, 2014",633,210,annehassel,"Wyomissing, Pennsylvania",40
"Courtyard by Marriott Philadelphia Airport","Great Hotel","I was only there for one night, but really enjoyed my stay.  Great check in experience. Food at pub was really good and service was fantastic.  Hotel room was very clean!  Hotel shuttle was on time and drivers were friendly.","May 28, 2014",10,2,tmkd3,"Lexington, Kentucky",50
"Courtyard by Marriott Philadelphia Airport",Nice,"Stayed her one night so we would be close to the airport. Very nice very convenient. Only complaint is we had to walk a mile from the lobby to our room. The hotel restaurant is good food, not very fast but it was good. Staff...","May 27, 2014",10,3,Jennmarie32,"Weatherford, Texas",40
"Courtyard by Marriott Philadelphia Airport","Nice Stay and great service","I enjoyed my recent stay at the Philadelphia airport Marriott. It was so convenient to stay here for a 6:45 AM flight. First, you can walk to the hotel from the 4 airport located rental car companies and then walk to terminal B through a...","May 23, 2014",71,19,hpd3,denver,40
"Courtyard by Marriott Philadelphia Airport","Very nicely updated and great location","Stayed one night downtown after two nights at a different hotel with family by the ball parks. I highly recommend this we had a very nicely upgraded room.  Breakfast buffet was ok not great that is my only complaint.  It is within walking distance to...","May 20, 2014",817,193,Biztravr,"Pittsburgh, Pennsylvania",40
"Courtyard by Marriott Philadelphia Airport","A Perfect Start","We stayed here in January when we had an early flight and had taken advantage of the price package to leave our car on their property until we returned. We went for this option again, because we were so pleased with the results... and we...","May 20, 2014",701,312,Hokie67,"Chestertown, Maryland",50
"Courtyard by Marriott Philadelphia Airport","Good choice","We stayed 2 nights in one week, 1st flying into Philadelphia and 2nd flying out.  We got in around 10:30 the first night.  Check in was fast and efficient if not overly friendly.  The room was very small but the bed was extremely comfortable and...","May 15, 2014",33,22,cuerndy,"Jacksonville, Florida",40
"Courtyard by Marriott Philadelphia Airport","Location to airport makes this a perfect preflight hotel","This hotel is located next to a gas station to fill up your car and a five minute drive to the airport.  The check in was easy and quick and the room was clean, a typical Marriott Courtyard.  The bathroom is sparse but clean and...","May 14, 2014",121,65,joannb,"Beijing, China",40
"Courtyard by Marriott Philadelphia Airport","Average airport hotel","Expensiveish hotel (I think I paid 165/night) for virtually no amenities and small rooms. Service was inconsistent eg breakfast took 20 minutes of waiting in line for $5 oatmeal which is average at best, and you could tell the poor guy working behind the counter...","May 1, 2014",36,25,"Joey S","Dallas, TX",30
"Courtyard by Marriott Philadelphia Airport","If your a midget the toilet is your height. The toilets are so low to the floor.","The toilets are so low to the floor and there is not even a sink to hold on to to lower yourself down. Had to use my crutch and put it behind me so that the crutch was against the walk to raise myself up....","April 29, 2014",36,24,happy1234,"Lititz, PA",30
"Courtyard by Marriott Philadelphia Airport","How More Convenient Can This Be?","We meet here for quarterly board meetings. The rooms are comfortable and the facilities offer what we need for a busy couple of days. The staff are always friendly and helpful. Being attached to Terminal B is wonderful if you have a tight turnaround.","April 28, 2014",146,39,billwilkins,"Philadelphia, Pennsylvania",40
