num_reviews,hotel_name,review_title,review_body,review_date,num_reviews_reviewer,reviewer_name,bubble_rating
"1,656","The Ritz-Carlton, Philadelphia",Phantastic Philly!!!!,Was away on a business trip and stayed 5 nights at the Ritz. It was my first time and the experience was excellent. The staff was very friendly and accommodating. The turn down service was fantastic. The best part was entering the room every evening...,"March 31, 2008",30,Topher D,5
"1,656","The Ritz-Carlton, Philadelphia","Nothing Special, Internet Access Not Good","The lobby is beautiful, and the rooms are nice, but very small. I had never stayed at a Ritz-Carlton before, and thought they were supposed to be incredibly nice, but this hotel was about as good as a Marriott (and it was the same price...","March 29, 2009",45,Sarah L,3
"1,656","The Ritz-Carlton, Philadelphia",Consistent comfort,"I stay at this hotel on regular basis and love the comfortable rooms and great bathrooms and the convenient location. The new lobby decor, however, doesn't do it for me.","June 6, 2009",10,Izeve,5
"1,656","The Ritz-Carlton, Philadelphia",Pretty building marred by imperfect service,I am a frequent visitor to Philadelphia and often stay at this hotel - although this is the first time that I have been there since they redid the lobby. The location can't be beat and I think the building and the rooms are generally...,"December 29, 2008",76,Fontaine,3
"1,656","The Ritz-Carlton, Philadelphia",anniversary/valentine's getaway,"My husband and I stayed here recently to celebrate our anniversary and valentine's day over a long weekend. We booked an executive suite w/ a spectacular view of City Hall. The room was very nice and clean, and the bed was incredibly comfortable. The bathroom...","February 17, 2009",7,bklynb,5
"1,656","The Ritz-Carlton, Philadelphia",Bank of Ritz,"This hotel is housed in an impressive old bank building, but it has been renovated and decorated in a way that makes it appear modern and cool in the lobby and casual and refined in the guest rooms.
We stayed in a superior room which...","March 29, 2009",208,J_and_A_1,4
"1,656","The Ritz-Carlton, Philadelphia",unload this hotel,This is a far cry from the Ritz Hotels I have stayed in previous to today. The entire hotel needs to be gutted and renovated. The sexy hotel foyer is about as nice as it gets. The spa reminds me of a JC Penny hair...,"May 27, 2009",26,bestbed,1
"1,656","The Ritz-Carlton, Philadelphia",Fantastic Hotel,Stayed at the Ritz Carlton in Philadelphia for 6 nights over the Christmas/Holiday period. There is very little to fault with this hotel our experience was good. The hotel is located in a prime spot in the heart of Philadelphia oppisote the City Hall. Around...,"December 29, 2008",9,Jonathan2,5
"1,656","The Ritz-Carlton, Philadelphia","Great location, OK SPA, a bit impersonal","We've stayed previously at Ritz's in DC, California, and Hawaii. This one was a bit different - I believe they've only been in this building since 2000, and it seems like they are still finding their way. We were in town for valentine's day. A...","February 16, 2009",486,maxpaste,4
"1,656","The Ritz-Carlton, Philadelphia","Great lobby, great location","Generally a very positive experience, but noted a few areas for improvement. The hotel is in a restored Beaux-Arts bank building. The reception/lounge/restaurant are in the great domed banking hall - a spectacular space. Check-in process was superb - person was incredibly friendly & helpful....","March 10, 2009",198,nyctravelr,4
"1,656","The Ritz-Carlton, Philadelphia",The Place to Stay in Philly! Great Service!,"Had to attend a friend's wedding at the Ritz and was extremely impressed by this property during my 4 day stay. I have stayed at several other Ritz properties and this one is by far my favorite. From the moment I exited the cab, everyone...","December 23, 2008",26,HotelSnob2006,5
"1,656","The Ritz-Carlton, Philadelphia","Grand lobby, great service, so-so room","Stayed here for a weekend in February. The location is terrific, as others have noted--an easy walk to everything in Center City including Rittenhouse Square, City Hall, etc. It's also a 3-minute walk from Suburban Station if you take the SEPTA train in from the...","February 9, 2009",80,adamunc,4
"1,656","The Ritz-Carlton, Philadelphia",Nicest People,I loved staying at this hotel. I brought my mother and baby on a business trip and everyone in the hotel was incredibly nice. Upon check-in they upgraded us when I asked for two beds. The only complaint I had was that we got a...,"July 28, 2009",9,boudik8,5
"1,656","The Ritz-Carlton, Philadelphia",Great hotel - room a little small,"We just had a standard double bed room and that's barely enough for a family of 4. I'm almost 6'5"" so a double bed does not hold me very well but this is really my only issue. Queen beds are just more comfortable. Otherwise, great...","July 26, 2009",837,2BEis2SKI,4
"1,656","The Ritz-Carlton, Philadelphia",Loved every minute of our stay,"We booked through Travelocity and had booked at Sofitel. When we arrived, the suite we had booked was not available. I called Travelocity and they upgraded us to the Ritz. Carlton. Every single person who worked there could not do enough for us. The room...","July 9, 2009",1,NyLuv2travel4950,5
"1,656","The Ritz-Carlton, Philadelphia",lovely weekend at the ritz,"We were just at the Ritz for a weekend getaway. The staff could not do enough for us. The room was lovely, and the lobby a great place to chill.","July 6, 2009",1,NewJerseyJetsetters,4
"1,656","The Ritz-Carlton, Philadelphia",Great stay,"My wife and I stayed here with our two teens for the July 4th holiday weekend. The stay exceeded our expectations. We had two adjoining rooms, which were excellent, and the service was as good if not better than any Ritz property we have stayed...","July 5, 2009",2,LMZ64,5
"1,656","The Ritz-Carlton, Philadelphia",Perfect Hotel; Perfect Location,"My husband and I stayed at the Ritz Carlton, Philadelphia recently for 4 nights. He was on a business trip, and I traveled for leisure. Our room was booked as ""government rate"" and was perhaps smaller than others in the hotel, but it was perfect...","November 10, 2009",63,MDTravelers60,5
"1,656","The Ritz-Carlton, Philadelphia",Great location adds to business trip,"I was in town visiting GSK and decided to stay at The Ritz. The reception ladies suggested a high floor to maximize my view, which I greatly appreciated. I was on the 22nd floor, overlooking the Town Center area. Absolutely beautiful at night with all...","November 9, 2009",9,bdextravels,4
"1,656","The Ritz-Carlton, Philadelphia",Nice - but not the best,"Very nice property in decent location. But room was not that large and being on a lower floor made the street noise somewhat noticeable. Overall, too expensive for what we got.","October 21, 2009",78,phxtravelguy,3
"1,656","The Ritz-Carlton, Philadelphia",Fantastic experience!,"The service was outstanding, staff super friendly, the building and decor are beautiful and so are the views on the city hall from the room windows. The bar is an excellent place to wind down at happy hour or bring a date. I only ate...","October 10, 2009",2,tarasb,5
"1,656","The Ritz-Carlton, Philadelphia",Birthday Treat,"Having just returned from the USA, I would like to express my thanks to all at the Ritz Carlton in Philadelphia. From the Valet attendant through front desk (Robert) to our Bell Hop Sebastian, who were all fantastic and professional throughout. Being my wife's birthday,...","August 25, 2009",36,MCBDurham,5
"1,656","The Ritz-Carlton, Philadelphia",Ritz Carlton Philladelphia Club Level didn't do it for me!,"I will make this brief as possible. The hotel is interesting and impressive from the outside and the ridiculous lobby, but it is not the best in Philly. I hemmed and hawed on where to stay for 4 nights during Thanksgiving. We decided on Ritz...","March 15, 2010",11,VegasJimbo,3
"1,656","The Ritz-Carlton, Philadelphia",Lives up to the Ritz-Carlton name,"We stayed one night in this hotel and really enjoyed it. The service was outstanding, the rooms comfortable, the bathroom was one of the best I've seen in a hotel, and the gym was great. Although not cheep, we were able to get a second...","March 9, 2010",12,NOVAGuy818,5
"1,656","The Ritz-Carlton, Philadelphia",Beautiful Hotel With Excellent Service,The Ritz Carlton is a fine hotel centrally located next to the City Hall complex. The hotel lobby was originally a bank and is located within an enormous marble rotunda surrounded by magnificent pillars. A bar with overhead large screen TVs is located along the...,"April 21, 2010",85,NewJerseyMember,5
"1,656","The Ritz-Carlton, Philadelphia","Fantastic customer service, grand old hotel","Stayed for just 1 night while on business. Valet service was expedient and friendly. Upon check-in was told that I would have a high-floored room with a shower, no bath. I requested another room with a bath and in the space of about 5 keystrokes...","May 23, 2010",73,lefty713,4
"1,656","The Ritz-Carlton, Philadelphia",Nice hotel in downtown Philly,"This hotel was exactly what I'd expect from a Ritz-Carlton hotel...service was excellent, the room was nice, and the was restaurant wonderful. I would definitely stay here the next time I am in Philadelphia.
We took Amtrak from DC and the hotel was a quick...","January 30, 2010",7,mh6776,4
"1,656","The Ritz-Carlton, Philadelphia",Rude and Horrible Service,We decided to stay overnight in Philadelphia to celebrate a friends birthday. We currently live about 45 min outside the city and used to live in Center City . Philadelphia has some amazing hotels and we normally stay at the Rittenhouse Hotel or the Four...,"March 26, 2010",7,KCIP,1
"1,656","The Ritz-Carlton, Philadelphia",Dirty room and poor service,"I'll make it brief, the room was dirty and surprisingly dusty. I called the desk and spoke to the Office Manager. She tried to comp my room for me. I only wanted a clean room. A housekeeping manager ,,Mr. Dixon, arrived and I asked to...","May 17, 2010",2,nydaytripper09,2
