brand,features,model,number,url,year
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujniki parkowania przednie,Elektryczne szyby tylne,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Tapicerka welurowa,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Klimatyzacja czterostrefowa,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła do jazdy dziennej,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Isofix,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła przeciwmgielne",Sharan,697223007,https://www.otomoto.pl/oferta/volkswagen-sharan-140km-7-osob-navi-climatronic-felgi-zadbany-ID6CN6wL.html,2015
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Elektrochromatyczne lusterko wsteczne,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Światła do jazdy dziennej,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujniki parkowania przednie,Elektryczne szyby tylne,Klimatyzacja dwustrefowa,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Komputer pokładowy,Podgrzewane przednie siedzenia,System Start-Stop,Wielofunkcyjna kierownica",X1,693394466,https://www.otomoto.pl/oferta/bmw-x1-2-0-150km-sdrive-salonpl-91tyskm-klimatronic-parktronic-f-vat23-ID6D9keG.html,2010
Ford,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Klimatyzacja dwustrefowa,Podgrzewana przednia szyba,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Bluetooth,Klimatyzacja manualna,Światła do jazdy dziennej,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Isofix,MP3,Tapicerka welurowa",Focus,693100164,https://www.otomoto.pl/oferta/ford-focus-ford-focus-mk-iii-salon-polska-fv-23-ID6CYUvt.html,2016
Mazda,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alufelgi,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Centralny zamek,Immobilizer,Wspomaganie kierownicy",MX-5,792356584,https://www.otomoto.pl/oferta/mazda-mx-5-nb-1-6-110km-brock-b1-bez-rdzy-oc-11-2020-zamiana-ID6D28I2.html,1998
Škoda,"ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Komputer pokładowy,CD,Immobilizer,Wspomaganie kierownicy,Hak,Poduszki boczne przednie,Centralny zamek,Poduszka powietrzna kierowcy,Alarm,Klimatyzacja manualna",Fabia,792356584,https://www.otomoto.pl/oferta/skoda-fabia-1-4-16v-101km-klimatyzacja-isofix-hak-salon-polska-ID6D23oy.html,2002
Ford,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Asystent parkowania,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Hak,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne przednie,System Start-Stop,Światła przeciwmgielne,Tapicerka welurowa,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Asystent pasa ruchu,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Isofix,Komputer pokładowy,MP3,Ogranicznik prędkości,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła do jazdy dziennej,Światła Xenonowe,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła LED,Tapicerka skórzana,Tempomat aktywny",S-Max,506355321,https://www.otomoto.pl/oferta/ford-s-max-rodzinny-2-0tdci-180ps-titanium-navi-skora-full-led-max-ID6CYeGL.html,2016
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,HUD (wyświetlacz przezierny),Klimatyzacja automatyczna,Łopatki zmiany biegów,Podgrzewana przednia szyba,Poduszki boczne przednie,Regulowane zawieszenie,Światła LED,Tempomat aktywny,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Gniazdo AUX,Isofix,Komputer pokładowy,Nawigacja GPS,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Światła przeciwmgielne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo USB,Kamera cofania,Kurtyny powietrzne,Odtwarzacz DVD,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana",M3,518518088,https://www.otomoto.pl/oferta/bmw-m3-bmw-m3-salon-polska-ID6CEBsg.html,2015
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik martwego pola,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Ogranicznik prędkości,Poduszki boczne przednie,Relingi dachowe,Światła LED,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja czterostrefowa,MP3,Podgrzewane lusterka boczne,Poduszki boczne tylne,System Start-Stop,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka welurowa,Zmieniarka CD",A4,796662664,https://www.otomoto.pl/oferta/audi-a4-s-line-chrom-pakiet-full-led-matrix-ID6CVP8T.html,2016
Mitsubishi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Elektrochromatyczne lusterka boczne,Isofix,Kurtyny powietrzne,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Elektrochromatyczne lusterko wsteczne,Klimatyzacja manualna,MP3,Tapicerka welurowa,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,ESP (stabilizacja toru jazdy),Komputer pokładowy,Poduszki boczne przednie",Colt,691120640,https://www.otomoto.pl/oferta/mitsubishi-colt-1-3-16v-95km-2006r-5-drzwi-2x-kola-super-stan-niemcy-ID6D9k5A.html,2006
Opel,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik martwego pola,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła LED,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Kurtyny powietrzne,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła przeciwmgielne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Klimatyzacja automatyczna,MP3,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa",Crossland X,506985501,https://www.otomoto.pl/oferta/opel-crossland-x-led-2017rok-60-000km-ID6D8la9.html,2017
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,System Start-Stop,Światła przeciwmgielne,Tempomat aktywny,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja czterostrefowa,Łopatki zmiany biegów,Podgrzewane przednie siedzenia,Przyciemniane szyby,Światła LED,Tapicerka skórzana",Arteon,573957858,https://www.otomoto.pl/oferta/volkswagen-arteon-2-0-tsi-190km-elegance-dsg-kamery-salon-pl-virtual-cocpit-ID6D9kf2.html,2018
Mercedes-Benz,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Dach panoramiczny,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Nawigacja GPS,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła LED,Tapicerka skórzana,Zmieniarka CD,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Szyberdach,Światła przeciwmgielne,Tempomat",Klasa C,691120640,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-w204-1-8-benzyna-156km-2008r-kombi-avantgarde-automat-szwajcaria-ID6D9k6h.html,2008
Volvo,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Światła do jazdy dziennej,Tapicerka skórzana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Kamera cofania,Komputer pokładowy,Nawigacja GPS,System Start-Stop,Światła przeciwmgielne,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Szyberdach,Światła Xenonowe,Wielofunkcyjna kierownica",S60,790332583,https://www.otomoto.pl/oferta/volvo-s60-s60-cross-country-t5-awd-245km-wersja-platinum-tempomat-adaptacyjny-ID6CVf6o.html,2018
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Komputer pokładowy,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła LED",T-Roc,604316176,https://www.otomoto.pl/oferta/volkswagen-t-roc-volkswagen-t-roc-2-0-tdi-150-km-touran-tiguan-ID6D9keZ.html,2019
Škoda,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujnik deszczu,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła Xenonowe,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik zmierzchu,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Światła LED,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujniki parkowania tylne,Gniazdo AUX,Klimatyzacja dwustrefowa,MP3,Poduszki boczne przednie,Światła przeciwmgielne",Superb,786862341,https://www.otomoto.pl/oferta/skoda-superb-pelny-serwis-asoniski-przebiegxenondsgpo-oplatach-ID6CWMGJ.html,2015
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,HUD (wyświetlacz przezierny),Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,System Start-Stop,Światła przeciwmgielne,Tempomat,Zmieniarka CD,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Isofix,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne przednie,Radio niefabryczne,Światła do jazdy dziennej,Światła Xenonowe,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Kamera cofania,Komputer pokładowy,MP3,Ogranicznik prędkości,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Relingi dachowe,Światła LED,Tapicerka skórzana,Wielofunkcyjna kierownica",X1,505548522,https://www.otomoto.pl/oferta/bmw-x1-2-0d-190km-x-drive-m-pakiet-head-up-full-led-max-unikat-ID6CJ8e2.html,2017
Lexus,"ABS,ASR (kontrola trakcji),Bluetooth,Czujnik deszczu,Elektrochromatyczne lusterka boczne,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,System Start-Stop,Światła przeciwmgielne,Wielofunkcyjna kierownica,Alarm,Asystent parkowania,CD,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Elektrycznie ustawiane fotele,Gniazdo USB,Kamera cofania,Komputer pokładowy,Podgrzewana przednia szyba,Poduszka powietrzna kierowcy,Radio fabryczne,Światła do jazdy dziennej,Tapicerka skórzana,Wspomaganie kierownicy,Alufelgi,Asystent pasa ruchu,Centralny zamek,Czujniki parkowania tylne,Elektryczne szyby przednie,Elektrycznie ustawiane lusterka,Immobilizer,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Relingi dachowe,Światła LED,Tempomat aktywny",RX,735929776,https://www.otomoto.pl/oferta/lexus-rx-450h-elegance-salon-pl-i-wlasciciel-fv-marza-i-rejestracja-2017-ID6CQ0ve.html,2016
Opel,"ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Gniazdo AUX,Klimatyzacja manualna,Poduszka powietrzna chroniąca kolana,System Start-Stop,Centralny zamek,Immobilizer,Radio fabryczne,Bluetooth,Gniazdo USB,Komputer pokładowy,Poduszki boczne przednie,Światła do jazdy dziennej,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ESP (stabilizacja toru jazdy),Isofix,MP3,Poduszki boczne tylne,Tempomat",Corsa,791513004,https://www.otomoto.pl/oferta/opel-corsa-opel-corsa-1-3cdti-95kmnowy-rozrzad-klima-rej-2016-ID6D4UhA.html,2015
Mercedes-Benz,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Hak,Klimatyzacja dwustrefowa,MP3,Poduszki boczne przednie,Światła do jazdy dziennej,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Komputer pokładowy,Nawigacja GPS,Poduszki boczne tylne,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszka powietrzna chroniąca kolana,Relingi dachowe,Tempomat",Klasa E,791513004,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-200cdi-136kmnavi-pl-el-klapa-17-alu-braz-super-stan-nowy-dwumas-ID6CKScL.html,2011
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Poduszki boczne przednie,Relingi dachowe,Tapicerka skórzana,Dach panoramiczny,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła do jazdy dziennej,Tempomat,Gniazdo AUX,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła Xenonowe,Wielofunkcyjna kierownica",Seria 5,791513004,https://www.otomoto.pl/oferta/bmw-seria-5-184km-panoramadach-pamieci-skora-bi-xenon-18-alu-ID6D66Kr.html,2011
Ford,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Elektrochromatyczne lusterka boczne,Gniazdo AUX,Komputer pokładowy,Nawigacja GPS,Poduszki boczne tylne,Światła do jazdy dziennej,Podgrzewana przednia szyba,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo USB,Kurtyny powietrzne,Poduszka powietrzna chroniąca kolana,Relingi dachowe,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,ESP (stabilizacja toru jazdy),Isofix,MP3,Poduszki boczne przednie,System Start-Stop,Wielofunkcyjna kierownica",Focus,791513004,https://www.otomoto.pl/oferta/ford-focus-1-6tdci-nawigacja-pl-klima-16-alu-nowy-rozrzad-nowe-opony-ID6D6D47.html,2012
Renault,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła do jazdy dziennej,Tapicerka skórzana,Tempomat aktywny,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Relingi dachowe,Światła LED,Tapicerka welurowa,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne przednie,System Start-Stop,Światła przeciwmgielne,Tempomat",Kadjar,502443349,https://www.otomoto.pl/oferta/renault-kadjar-renault-kadjar-lift-1-3-benzyna-140km-salon-polska-1-wlasciciel-ID6D0xMG.html,2018
Opel,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Nawigacja GPS,Poduszki boczne przednie,Relingi dachowe,Światła przeciwmgielne,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana",Insignia,791513004,https://www.otomoto.pl/oferta/opel-insignia-2-0cdti-cosmo-virtual-cocpit-bi-xenon-skora-18-alu-navi-pl-ID6C3HnE.html,2015
